Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,EFPGA_PIN,GBOX_NAME,Mode_BP_SDR_A_TX,Mode_BP_DDR_A_TX,Mode_RATE_3_A_TX,Mode_RATE_4_A_TX,Mode_RATE_5_A_TX,Mode_RATE_6_A_TX,Mode_RATE_7_A_TX,Mode_RATE_8_A_TX,Mode_RATE_9_A_TX,Mode_RATE_10_A_TX,Mode_BP_SDR_B_TX,Mode_BP_DDR_B_TX,Mode_RATE_3_B_TX,Mode_RATE_4_B_TX,Mode_RATE_5_B_TX,Mode_BP_SDR_A_RX,Mode_BP_DDR_A_RX,Mode_RATE_3_A_RX,Mode_RATE_4_A_RX,Mode_RATE_5_A_RX,Mode_RATE_6_A_RX,Mode_RATE_7_A_RX,Mode_RATE_8_A_RX,Mode_RATE_9_A_RX,Mode_RATE_10_A_RX,Mode_BP_SDR_B_RX,Mode_BP_DDR_B_RX,Mode_RATE_3_B_RX,Mode_RATE_4_B_RX,Mode_RATE_5_B_RX,Ref clock,BANK,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
,PAD_MEM_DQ[24],PAD_MEM_DQ[24],,3355,6080.4,16000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[25],PAD_MEM_DQ[25],,3485,6080.4,17000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[26],PAD_MEM_DQ[26],,3615,6080.4,18000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[27],PAD_MEM_DQ[27],,3745,6080.4,19000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[28],PAD_MEM_DQ[28],,3875,6080.4,20000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[29],PAD_MEM_DQ[29],,4005,6080.4,21000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[30],PAD_MEM_DQ[30],,1600,5967.8,3000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DQ[31],PAD_MEM_DQ[31],,1730,5967.8,4000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DM[0],PAD_MEM_DM[0],,1860,5967.8,5000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DM[1],PAD_MEM_DM[1],,1990,5967.8,6000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DM[2],PAD_MEM_DM[2],,2120,5967.8,7000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_DM[3],PAD_MEM_DM[3],,2250,5967.8,8000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CLK[0],PAD_MEM_CLK[0],,2380,5967.8,9000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CLK[1],PAD_MEM_CLK[1],,2510,5967.8,10000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CLK_N[0],PAD_MEM_CLK_N[0],,2640,5967.8,11000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CLK_N[1],PAD_MEM_CLK_N[1],,2770,5967.8,12000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[0],PAD_MEM_CTL[0],,2900,5967.8,13000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[1],PAD_MEM_CTL[1],,3030,5967.8,14000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[2],PAD_MEM_CTL[2],,3160,5967.8,15000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[3],PAD_MEM_CTL[3],,3290,5967.8,16000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[4],PAD_MEM_CTL[4],,3420,5967.8,17000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[5],PAD_MEM_CTL[5],,3550,5967.8,18000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[6],PAD_MEM_CTL[6],,3680,5967.8,19000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[7],PAD_MEM_CTL[7],,3810,5967.8,20000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[8],PAD_MEM_CTL[8],,3940,5967.8,21000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[9],PAD_MEM_CTL[9],,1600,5855.2,3000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[10],PAD_MEM_CTL[10],,1730,5855.2,4000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[11],PAD_MEM_CTL[11],,1860,5855.2,5000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[12],PAD_MEM_CTL[12],,1990,5855.2,6000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[13],PAD_MEM_CTL[13],,2120,5855.2,7000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[14],PAD_MEM_CTL[14],,2250,5855.2,8000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[15],PAD_MEM_CTL[15],,2380,5855.2,9000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[16],PAD_MEM_CTL[16],,2510,5855.2,10000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[17],PAD_MEM_CTL[17],,2640,5855.2,11000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[18],PAD_MEM_CTL[18],,2770,5855.2,12000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[19],PAD_MEM_CTL[19],,2900,5855.2,13000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[20],PAD_MEM_CTL[20],,3030,5855.2,14000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[21],PAD_MEM_CTL[21],,3160,5855.2,15000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[22],PAD_MEM_CTL[22],,3290,5855.2,16000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[23],PAD_MEM_CTL[23],,3420,5855.2,17000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[24],PAD_MEM_CTL[24],,3550,5855.2,18000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[25],PAD_MEM_CTL[25],,3680,5855.2,19000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[26],PAD_MEM_CTL[26],,3810,5855.2,20000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[27],PAD_MEM_CTL[27],,3940,5855.2,21000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
,PAD_MEM_CTL[28],PAD_MEM_CTL[28],,4070,5855.2,22000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inout,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_0,0,1,0,F2A_0,f2g_addr[0],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_1,0,1,1,F2A_1,f2g_addr[1],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_2,0,1,2,F2A_2,f2g_addr[2],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_3,0,1,3,F2A_3,f2g_addr[3],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_4,0,1,4,F2A_4,f2g_addr[4],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_5,0,1,5,F2A_5,f2g_trx_dly_ld,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_6,0,1,6,F2A_6,f2g_trx_dly_adj,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_7,0,1,7,F2A_7,f2g_trx_dly_inc,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_1_8,0,1,8,F2A_8,f2g_rx_bitslip_adj,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_1_24,0,1,24,A2F_24,g2f_trx_dly_tap[0],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_1_25,0,1,25,A2F_25,g2f_trx_dly_tap[1],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_1_26,0,1,26,A2F_26,g2f_trx_dly_tap[2],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_1_27,0,1,27,A2F_27,g2f_trx_dly_tap[3],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_1_28,0,1,28,A2F_28,g2f_trx_dly_tap[4],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_1_29,0,1,29,A2F_29,g2f_trx_dly_tap[5],Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_1_30,0,1,30,A2F_30,g2f_rx_dpa_lock,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_1_31,0,1,31,A2F_31,g2f_rx_dpa_error,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_1_32,0,1,32,A2F_32,g2f_rx_dpa_phase[0],,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_1_33,0,1,33,A2F_33,g2f_rx_dpa_phase[1],,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_1_34,0,1,34,A2F_34,g2f_rx_dpa_phase[2],,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,70,40,1000,1000,FPGA_0_2_0,0,2,0,F2A_48,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_1,0,2,1,F2A_49,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_2,0,2,2,F2A_50,f2g_trx_reset_n_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_3,0,2,3,F2A_51,f2g_trx_core_clk_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_4,0,2,4,F2A_52,f2g_in_en_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_5,0,2,5,F2A_53,f2g_tx_oe_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_6,0,2,6,F2A_54,f2g_tx_dvalid_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_7,0,2,7,F2A_55,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_8,0,2,8,F2A_56,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_9,0,2,9,F2A_57,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,200,40,1000,2000,FPGA_0_2_10,0,2,10,F2A_58,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_2_11,0,2,11,F2A_59,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_2_12,0,2,12,F2A_60,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_2_13,0,2,13,F2A_61,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,330,40,1000,3000,FPGA_0_2_14,0,2,14,F2A_62,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_15,0,2,15,F2A_63,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_16,0,2,16,F2A_64,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_17,0,2,17,F2A_65,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_18,0,2,18,F2A_66,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_19,0,2,19,F2A_67,f2g_trx_reset_n_B,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_20,0,2,20,F2A_68,f2g_trx_core_clk_B,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_21,0,2,21,F2A_69,f2g_in_en_B,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_22,0,2,22,F2A_70,f2g_tx_oe_B,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_2,Bank_VL_1_2,FAKE,720,40,1000,6000,FPGA_0_2_23,0,2,23,F2A_71,f2g_tx_dvalid_B,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_2_24,0,2,24,A2F_72,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_2_25,0,2,25,A2F_73,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_2_26,0,2,26,A2F_74,g2f_core_clk_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_2_27,0,2,27,A2F_75,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,460,40,1000,4000,FPGA_0_2_28,0,2,28,A2F_76,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_29,0,2,29,A2F_77,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_30,0,2,30,A2F_78,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_31,0,2,31,A2F_79,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_32,0,2,32,A2F_80,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_33,0,2,33,A2F_81,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_34,0,2,34,A2F_82,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_35,0,2,35,A2F_83,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_VL_1_1,Bank_VL_1_1,FAKE,590,40,1000,5000,FPGA_0_2_36,0,2,36,A2F_84,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
